,title,author,content,price,grade,genre
2847,으라차차! 강찬 6,"
이은교 저
        ","



애정에게는 이전에 없었던 참, 이상한 하루였다.전 남자 친구의 결혼식에 초대받은 이상한 날.거기에 그를 사촌매형이라 부르는 부하 직원의 등장까지.“정애정 인생, 참 우습게 돌아간다.” 불운이 뚝뚝 흐르는 날도 잠시, 부하 직원과 상사가 남자로 그녀에게 다가온다?!“천천히 스며 들 거예요, 가랑비처럼.”세상에 없을 다정함과 자상함을 모두 지닌 연하남, 박강준 “강준 씨랑 식사를 자주하네요. 많이 친한가 봅니다.”능력부터 외모까지 뭐 하나 빠지는 것 없는 연상남, 유정한 애정은 오래도록 바라보았다. 제 속도대로 천천히 세상을 적시고 있는 가랑비를.언제나 정답은 애정이 가는 대로.                    


","7,200",,
2848,애정이 가는 대로,"
한승현 저
        ",,"8,100",,
2849,리버스 슬러거 3,"
바가 저
        ","



요리사를 꿈꾸던 평범한 대학생 재한에게 닥친 절망.“네놈들이 전부 망쳐버렸어!”가족을 모두 잃고 복수하려 하지만…뜻하지 않은 죽음과 함께 기회도 찾아왔다!“정말… 과거로 돌아왔다는 거야?”눈앞으로 펼쳐지는 생소한 ‘정보창’.어떤 요리를 하든 맛부터 효능까지…절대로 평범하지가 않았다.이제부터 내 손으로 기적을 요리한다!!                    


","7,200",,
2850,기적의 요리사 9,"
리디어 저
        ","



―네가 내 한을 좀 풀어줘야겠다.아버지를 잃은 배우지망생 신태진…슬픔에 지쳐 있던 그에게 영혼의 목소리가 들려왔다.“결과로 보여드리겠습니다.”염원했던 아버지의 소원성취!배우가 될 일생일대의 기회!“내 연기에 한계란 없으니까!”정점을 향해 오르는 스타배우.심금을 울리는 그의 연기가 시작된다!!                    


","7,200",,
2851,"넘버원, 스타배우 6","
이해날 저
        ","



『어게인 마이 라이프』 『오늘은 출근』의 작가이해날이 선보이는 통쾌한 신작!이번에는 법조계의 비리를 타파한다!언제나 정의만을 위해 법정에 섰던 판사 이한영사법부와 아내의 배신으로 독살당한 그가시대를 위해 과거로 돌아갔다!배신자들에게 ‘빅 엿’을 먹이고사법 정의를 바로 세우기로 결심한 그는각 분야의 예비 실력자들로 팀을 결성하고사법부를 향한 저격을 준비하는데……오로지 정의밖에 모르는 사법부의 이단아그가 재판정에 설 때 ‘윗분’들의 판이 뒤집힌다!                    


","7,200",,
2852,판사 이한영 6,"
두경 저
        ","



혜성 충돌로 인해 파괴된 지구…생존자 다윤은 우연히 이계의 존재를 만나고,차원이동장치 에그나트를 손에 넣는다.“길에서 주운 손톱깎이로 배를 샀다고?”지구의 사소한 물건들이이계에서 막대한 가격에 거래되어생존자들에게 필요한 물품들을 확보하는데…!인류의 생존을 위해 파괴된 지구를 재활용하라!                    


","7,200",,
2853,지구를 재활용하다 12,"
날망 저
        ","



재벌가의 삼남이자 사생아 김유성.창업주의 유언에 의하여 기회를 얻다.계열 분리를 받아 10년간 고군분투했으나남은 것은 계속되는 실패와 절망뿐.모든 것을 포기하려는 그때,시간은 거꾸로 돌아간다.그리고 다시 한 번 찾아온 기회!“재계의 황제가 될 것이다.”절망을 딛고 일어나 승리하라!내가 곧 기업의 역사가 될 것이니.                    


","7,200",,
2854,재벌 3세 회귀하다 19,"
소설의 광장 저
        ","



황실을 수호하는 무력집단 황수대.혹독한 훈련을 이겨낸 전쟁고아 장허량.살인병기가 되어 충성을 다하지만그들은 황실로부터 버림을 받는다.나락의 끝에서 다시 붙잡은 기연.소중한 것을 지키려는 사나이의 의지.새로운 전설이 깨어나기 시작했다!!“강해질 것이다! 누구도 범접할 수 없을 만큼!”                    


","7,200",,
2855,황천무장 4,"
홍우진 저
        ","



사회생활이 고달픈 신입사원 박우주.한 잔의 술이 유일한 친구였다.그런데 어느 날![알코올을 섭취하였습니다. 스텟포인트가 1포인트 증가합니다.]술을 마셨는데 스텟이 오른다?[색다른 알코올을 섭취하였습니다. 스킬이 생성됩니다.]술만 마셨을 뿐인데… 스킬까지?자신에게 생긴 능력을 고민하던 중.하늘에서 포털이 생성되는 것을 보게 되는데…위기에 처한 세상을 구하기 위해알코올 중독자가 되기로 결심한다!                    


","7,200",,
2856,술 마시고 스텟업 4,"
칼사비나 저
        ",,"7,200",,
2857,원팩더블 2 웨이크업,"
공서윤 저
        ","



항상 기억 하도록 해. 그 아름답던 하나 하나의 순간들은 우리의 마음 깊숙이 뿌리를 내려  추억을 떠올릴 땐 흐뭇함을 줄 거야. 다른 사람들에게는 몰라도 Fantasy Island라는 다른 세계와 연결된다는 것. 사람들은 나의 이야기를 믿을 수 없겠지만, 나는 절대 잊지 못할 추억이 되었어. 그리고 에릭, 너는 정말 나에게 완벽한 친구였어. 나의 마음을 녹여주고 나를 달래준 친구들. 너희가 나를 기억하지 못한다 해도 소중했어. 내 마음속에서. 클로이, 이콥 다시 만날 거야. 분명, 이 Fantasy Island가 합쳐지는 그 날                    


","13,100",,
2858,Fantasy Island,"
침략자 저
        ","



출판 작가 정규현.완결 작품 4질, 첫 작품 판매 부수 79권.“작가님, 이건 좀 아닌 것 같습니다.”“대마법사, 레이드 간다! 5권까지만 종이책으로 가고 6권은 전자책으로 가겠습니다.”“15페이지 안에 흥미를 유발하지 못하면 계약은 없습니다.”언제나 당해왔던 그가 달라졌다?조기 완결 작가 정규현의 인생 역전기!                    


","12,000",,
2859,작가 정규현 3,"
박굘 저
        ","



영세한 삼류 기획사 어울림, 현우는 밤무대에 설 수조차 없는 트로트 가수들의 매니지먼트를 하며 지낸다. 그러던 중 우연한 사고로 현우는 10년 전으로 회귀하는데…….향후 10년간의 연예계 흐름을 알고 있다는 것은 매니지먼트를 꿈꾸는 현우에겐 큰 행운이 되고, 현우는 지난 과오와 다른 길을 가기 위해 아버지의 밑에서 기획사 어울림을 키우려 노력한다.어울림을 키울 발판으로 현우는 회귀 전 승승장구하던 송지유를 떠올린다. 뛰어난 외모와 능력을 가진 지유라면 어울림을 정상의 자리에 올려줄 수 있다 판단했기 때문.현우가 과거로 돌아온 순간부터 끝없는 우연과 행운이 따르고, 그 덕에 지유와 어울림 식구들은 승승장구하게 된다.최고의 만능 엔터테이너 송지유, 아이돌의 정점 엘시, 국민 걸 그룹 i2i, 시청률 견인기 서유희, 고독한 락스타 신현우 등! 현우의 손만 닿으면 탑스타가 되는 어울림 소속의 식구들.김현우와 어울림 엔터테인먼트의 통쾌한 성공기가 지금부터 시작된다!                    


","7,200",,
2860,내 손끝의 탑스타 9,"
앤서 저
        ","



무림의 평화를 남몰래 지키며 은거하던 비선. 죽지 못하는, 축복과도 같은 저주 속에서 소중한 이들이 떠나는 것을 지켜만 봐야 했던 그가 슬픈 삶을 마감하기 위해 최후의 길을 선택한다. 시간파, 공간접. 시간을 깨트리고 공간을 접는다! 시간을 거스른 그의 눈앞에 새롭게 펼쳐진 세상. 초극강의 속도로 시공을 관통하는 무림고수 고다린의 서울 생활 적응기!                     


","7,200",,
2861,달인 14,"
정성민 저
        ","



비글 같은 걸 그룹부터 할리우드 연기자까지 금 손 매니저의 전설이 시작된다!우정만 믿고 매니지먼트사에 투자를 한 강현우!투자한 회사는 문 닫기 직전에,교통사고 후유증으로는 이상한 게 보이는데……알고 보니, 그것은…… 연예계의 미래!미래가 보이는 능력으로 망해 가는 회사를 살리고자 매니저가 되다!언론 플레이는 기본!꼼수가 판치는 치열한 연예계에서 살아남아최고의 연예 기획사를 만들어라!                    


","7,200",,
2862,너의 미래가 보여 5,"
텀블러 저
        ","



대한그룹의 뒤를 봐주던 회계사.화산파의 노비.인생 2회 모두 개판이었지만 3회 차는 조금 달랐다.재계 2위의 대한그룹 회장 손자.‘칠 테면 치고 담그려면 담가라. 하지만 저번처럼 쉽게 당하지는 않을 거다!’그리고….난 결국 이 세상에 있는 모든 것을 다 가질 것이다!천하무적 재벌 3세 정태일의 질풍노도 재계점령기가 지금 시작된다!                    


","7,200",,
2863,회귀해서 재계 1위 3,"
누워서보자 저
        ","



알 수 없는 초월적 존재에 의해 만들어진 게임.판타지 소설에나 나올 법한 말도 안 되는 세계에 발을 들였다.나는 그곳의 끝을 봐야만 나갈 수 있다.계속 구르고, 구르고, 또 구르고!언젠가는 끝을 보계지, 라는 마음으로 도전하고, 또 도전한다!""내가 기필코 엔딩 보고 만다!""멈추지 않는 지옥 같은 여정의 대서사시.절대 죽지 않을 것이다.                    


","7,200",,
2864,레벨이 대수냐 2,"
누워서보자 저
        ","



알 수 없는 초월적 존재에 의해 만들어진 게임.판타지 소설에나 나올 법한 말도 안 되는 세계에 발을 들였다.나는 그곳의 끝을 봐야만 나갈 수 있다.계속 구르고, 구르고, 또 구르고!언젠가는 끝을 보계지, 라는 마음으로 도전하고, 또 도전한다!""내가 기필코 엔딩 보고 만다!""멈추지 않는 지옥 같은 여정의 대서사시.절대 죽지 않을 것이다.                    


","7,200",,
2865,레벨이 대수냐 1,"
오렌 저
        ","



한계를 모르는 강함.전설로 남을 무적의 미스토스 군주 성장기!세계를 절망에 빠뜨리고자 차원을 넘어 대마왕 불칸을 비롯한 수많은 마왕들이 대륙에 들이닥쳤다. 이들에 맞서 세계를 수호하는 용자들과 미스토스 군주 레카온은 소멸을 감수하며 마왕들을 모두 해치우지만 불칸은 부활을 위한 마지막 생명력을 보전해 도주하고, 대륙은 불안한 평화를 맞이하게 된다.당시 아기였던 용자 카디나스의 아들 로이스는 기적적으로 구출되어 아무것도 모르는 채 마화(魔花) 루비아나의 손에 키워지는데……. 십수 년 후. 더 넓은 세계와 용자를 동경하며 하루하루를 보내던 로이스는 루비아나의 죽음을 계기로 자신의 진정한 운명과 마주하게 된다.“물어볼 게 있어, 릴리아나.”“뭔데요, 로이스 님?”“혹시 내가 샤론 대륙의 용자야? 요즘 들어 왠지 그런 느낌이 들거든.”“로이스 님은 샤론 대륙의 용자가 될 운명이 아니에요.”“뭐…… 뭐야? 그럴 리가 없어.”“하지만 로이스 님은 용자를 전혀 부러워할 필요 없어요. 용자가 부여하는 용자의 인이 없어도 강해질 수 있는 신비한 존재! 바로 미스토스의 계약자이니까요. 나중에 원하시면 위대한 미스토스의 군주가 되실 수도 있어요.”“쳇! 난 용자가 더 좋아.”“흥! 몇 번을 말해요! 용자보다 로이스 님이 훨씬 더 낫다니까요.”―본문 중에서                    


","7,200",,
2866,무적군주 로이스 5,"
임경주 저
        ","



처절하게 당하기만 했던 세 번의 삶!그런 힘겨웠던 삶에 대한 보상이라도 되는지모든 전생의 기억과 능력을 가지고 다시 깨어난 인수!과거에는 누리지 못했던 행복을 누리고자,자신의 가족과 전생의 아내 그리고 자신을 위해,주어진 능력을 십분 활용하며 본인의 삶에서 잘못됐던 부분들을 하나씩 고쳐 나가는데.마법, 무공, 그리고 전생의 기억들!이 모든 것을 갖춘 인수의 인생 혁명이 시작된다!                    


","7,200",,
2867,트리니티 레볼루션 4,"
김상준 저
        ","



유쾌! 통쾌! 상쾌! 경쾌!대구 일대를 주름잡던 석호의 상경기!쌈박질만 해대던 고듣하교 1학년의 어느 날,집으로 호출과 함께 청천벽력 같은 한 마디.“석호야, 니 서울로 가라.”태풍을 몰고 다니는 전학생, 풍운아 석호.한국에서 둘째가라면 서러울 재벌 2세 준학.할 땐 하는 남자, 동물농장의 우두머리 석진.얼궁에 똥칠해도 잘생겼을 얼굴마담 민호.목동의 투옵, 내 마음 속의 원톱 희연.이들이 담아낼 솔직 담백한 청춘 판타지!                    


","7,200",,
